,レースID,レースクラス,枠,馬番,馬名,騎手,コース,距離,馬場,オッズ,順位
12,202206000000 ,Other,5,8,メタバース,木幡育,ダ,1800,良,19.7,13
13,202206000000 ,Other,5,7,リキサンウィン,菊沢,ダ,1800,良,53.1,14
0,202206000000 ,Other,2,3,ハピネスアゲン,江田照,芝,1600,良,3.7,1
1,202206000000 ,Other,5,9,カヨウネンカ,和田竜,芝,1600,良,15.7,2
2,202206000000 ,Other,3,6,プリティーメモリー,三浦,芝,1600,良,17.1,3
3,202206000000 ,Other,7,14,ココリヴァルキリー,北村宏,芝,1600,良,5.8,4
4,202206000000 ,Other,4,8,チューウィー,柴田大,芝,1600,良,14.2,5
5,202206000000 ,Other,7,13,ルーラータイム,松若,芝,1600,良,162.9,6
6,202206000000 ,Other,1,2,クインズステラ,斎藤,芝,1600,良,20,7
7,202206000000 ,Other,8,15,スズノテレサ,菅原明,芝,1600,良,11,8
8,202206000000 ,Other,3,5,シュネーシュテルン,小林脩,芝,1600,良,422.9,9
9,202206000000 ,Other,2,4,アドマイヤザルミナ,石川,芝,1600,良,11.2,10
10,202206000000 ,Other,1,1,イチゴ,丸山,芝,1600,良,30.4,11
11,202206000000 ,Other,6,12,キラリヒカルゲーム,丸田,芝,1600,良,5.6,12
12,202206000000 ,Other,5,10,リメインステディ,大野,芝,1600,良,46,13
13,202206000000 ,Other,4,7,ソメット,永野,芝,1600,良,328.4,14
14,202206000000 ,Other,6,11,シゲルヒバリ,横山琉,芝,1600,良,405.1,15
15,202206000000 ,Other,8,16,アンテロープ,団野,芝,1600,良,7,16
0,202206000000 ,Other,4,7,ウインエクレール,松岡,芝,1600,良,1.6,1
1,202206000000 ,Other,8,16,バンデルオーラ,団野,芝,1600,良,24.1,2
2,202206000000 ,Other,5,9,サトノプリエール,丸田,芝,1600,良,18.9,3
3,202206000000 ,Other,8,15,ベルウッドツクバ,原田和,芝,1600,良,42.6,4
4,202206000000 ,Other,2,4,ダブルダブル,内田博,芝,1600,良,33.4,5
5,202206000000 ,Other,7,14,マダムアドミレ,和田竜,芝,1600,良,151.2,6
6,202206000000 ,Other,4,8,キャミ,吉田豊,芝,1600,良,195.1,7
7,202206000000 ,Other,1,1,クイーンドライヴ,江田照,芝,1600,良,113.1,8
8,202206000000 ,Other,1,2,ホウオウノーサイド,斎藤,芝,1600,良,13.1,9
9,202206000000 ,Other,5,10,ジュレップグラス,横山琉,芝,1600,良,45.5,10
10,202206000000 ,Other,2,3,タマモペアリング,木幡育,芝,1600,良,74,11
11,202206000000 ,Other,3,6,コウソクブラック,菅原明,芝,1600,良,3.3,12
12,202206000000 ,Other,6,11,アレナリア,宮崎,芝,1600,良,264.4,13
13,202206000000 ,Other,6,12,スプレッドイーグル,三浦,芝,1600,良,104.1,14
14,202206000000 ,Other,3,5,レッドカロス,岩田康,芝,1600,良,33.8,15
15,202206000000 ,Other,7,13,サトノユニティ,石橋脩,芝,1600,良,56.6,16
0,202206000000 ,Other,4,7,ロードミッドナイト,三浦,ダ,1200,良,2.8,1
1,202206000000 ,Other,2,3,エコロブラスト,石橋脩,ダ,1200,良,16.4,2
2,202206000000 ,Other,7,13,スマイルアモーレ,団野,ダ,1200,良,11.9,3
3,202206000000 ,Other,5,9,ライヴクラッカー,丹内,ダ,1200,良,12.2,4
4,202206000000 ,Other,5,10,スキャッターシード,斎藤,ダ,1200,良,3.6,5
5,202206000000 ,Other,4,8,ヤマニンエルモサ,伊藤,ダ,1200,良,49,6
6,202206000000 ,Other,8,15,シャドウファックス,菅原明,ダ,1200,良,8.6,7
7,202206000000 ,Other,2,4,ウインホノカ,横山琉,ダ,1200,良,187.7,8
8,202206000000 ,Other,1,2,タイガ,山田,ダ,1200,良,360.1,9
9,202206000000 ,Other,8,16,ファイティング,岩部,ダ,1200,良,53.3,10
10,202206000000 ,Other,7,14,アンコールプレス,柴田大,ダ,1200,良,502.5,11
11,202206000000 ,Other,3,6,アニマーダ,小林脩,ダ,1200,良,500.6,12
12,202206000000 ,Other,3,5,シゲルチキュウ,永野,ダ,1200,良,35.7,13
13,202206000000 ,Other,6,12,トランセンドパスト,丸山,ダ,1200,良,12.7,14
14,202206000000 ,Other,1,1,バイタライズ,大野,ダ,1200,良,9.5,15
15,202206000000 ,Other,6,11,アンジュソレイユ,石川,ダ,1200,良,40,16
0,202206000000 ,Other,6,8,ヒートヘイズ,石川,ダ,1800,良,7.6,1
1,202206000000 ,Other,5,5,ハイエストエンド,丸山,ダ,1800,良,2.3,2
2,202206000000 ,Other,1,1,ゴールドブリーズ,江田照,ダ,1800,良,4.6,3
3,202206000000 ,Other,8,12,メイショウムート,斎藤,ダ,1800,良,64.7,4
4,202206000000 ,Other,7,10,カガジャスティス,菅原明,ダ,1800,良,14.6,5
5,202206000000 ,Other,8,11,アイソウザスター,団野,ダ,1800,良,17.5,6
6,202206000000 ,Other,2,2,トモジャタイクーン,横山琉,ダ,1800,良,255.1,7
7,202206000000 ,Other,5,6,サイモンルグラン,和田竜,ダ,1800,良,7.4,8
8,202206000000 ,Other,6,7,エヌワイパフューム,吉田豊,ダ,1800,良,240.9,9
9,202206000000 ,Other,7,9,モンサンラディウス,石橋脩,ダ,1800,良,47.1,10
10,202206000000 ,Other,3,3,パノティア,野中,ダ,1800,良,7.9,11
11,202206000000 ,Other,4,4,トレイトセオリー,内田博,ダ,1800,良,18.6,12
0,202206000000 ,Other,2,3,ロードベイリーフ,ルメー,芝,1200,良,13.3,1
1,202206000000 ,Other,7,14,ジュビリーヘッド,三浦,芝,1200,良,7.7,2
2,202206000000 ,Other,1,2,フォースオブウィル,柴田大,芝,1200,良,15.8,3
3,202206000000 ,Other,8,16,コスモアンジュ,石橋脩,芝,1200,良,55.8,4
4,202206000000 ,Other,7,13,トキメキ,松岡,芝,1200,良,48.2,5
5,202206000000 ,Other,2,4,サトノファビュラス,丸田,芝,1200,良,33.9,6
6,202206000000 ,Other,5,9,コスモカルナック,丹内,芝,1200,良,6.2,7
7,202206000000 ,Other,1,1,ジャズエチュード,丸山,芝,1200,良,15.4,8
8,202206000000 ,Other,6,11,ヤマニンペダラーダ,岩田康,芝,1200,良,52.2,9
9,202206000000 ,Other,3,5,スイートクラウン,大野,芝,1200,良,7.2,10
10,202206000000 ,Other,4,8,ノクターンノーツ,団野,芝,1200,良,64.1,11
11,202206000000 ,Other,6,12,デルマカトリーナ,和田竜,芝,1200,良,99.5,12
12,202206000000 ,Other,8,15,グッドマックス,斎藤,芝,1200,良,76.4,13
13,202206000000 ,Other,5,10,ネクストストーリー,杉原,芝,1200,良,48.1,14
14,202206000000 ,Other,4,7,ビアイ,原田和,芝,1200,良,98.9,15
15,202206000000 ,Other,3,6,ゼログラヴィティ,戸崎圭,芝,1200,良,2.1,16
0,202206000000 ,Other,2,3,アポロビビ,吉田豊,ダ,1200,良,5,1
1,202206000000 ,Other,3,6,シャイニーブランコ,北村宏,ダ,1200,良,24.3,2
2,202206000000 ,Other,3,5,チェーンオブラブ,菅原明,ダ,1200,良,4.2,3
3,202206000000 ,Other,6,12,ディサーニング,ルメー,ダ,1200,良,11.4,4
4,202206000000 ,Other,5,10,オヌシナニモノ,斎藤,ダ,1200,良,7.4,5
5,202206000000 ,Other,7,13,イモータルスモーク,藤岡佑,ダ,1200,良,12.7,6
6,202206000000 ,Other,5,9,スマートアルタイル,三浦,ダ,1200,良,26,7
7,202206000000 ,Other,4,8,ロジペルレスト,丸山,ダ,1200,良,227.8,8
8,202206000000 ,Other,6,11,アイアムハヤスギル,大野,ダ,1200,良,60.6,9
9,202206000000 ,Other,2,4,ミスズグランドオー,団野,ダ,1200,良,11.3,10
10,202206000000 ,Other,8,16,ブランクエンド,内田博,ダ,1200,良,70.3,11
11,202206000000 ,Other,7,14,クーファピーカブー,松若,ダ,1200,良,76.6,12
12,202206000000 ,Other,1,2,トウカイエトワール,石川,ダ,1200,良,10.5,13
13,202206000000 ,Other,4,7,エンプティチェア,和田竜,ダ,1200,良,38.9,14
14,202206000000 ,Other,8,15,シンシティ,田中健,ダ,1200,良,9.6,15
15,202206000000 ,Other,1,1,ウルトラマリン,石橋脩,ダ,1200,良,13.2,16
0,202206000000 ,G3,5,10,オニャンコポン,菅原明,芝,2000,良,13.2,1
1,202206000000 ,G3,8,15,ロジハービン,戸崎圭,芝,2000,良,11.1,2
2,202206000000 ,G3,4,8,ヴェローナシチー,団野,芝,2000,良,35.2,3
3,202206000000 ,G3,3,5,アライバル,ルメー,芝,2000,良,2.4,4
4,202206000000 ,G3,6,11,テンダンス,和田竜,芝,2000,良,5.1,5
5,202206000000 ,G3,7,14,ホウオウプレミア,岩田康,芝,2000,良,7.2,6
6,202206000000 ,G3,6,12,サンストックトン,松岡,芝,2000,良,13.4,7
7,202206000000 ,G3,3,6,ルークスヘリオス,永野,芝,2000,良,159,8
8,202206000000 ,G3,2,3,フジマサフリーダム,丹内,芝,2000,良,49.5,9
9,202206000000 ,G3,4,7,タイセイディバイン,松若,芝,2000,良,57.1,10
10,202206000000 ,G3,1,1,ニシノムネヲウツ,内田博,芝,2000,良,93.9,11
11,202206000000 ,G3,1,2,トゥーサン,三浦,芝,2000,良,115.5,12
12,202206000000 ,G3,7,13,トーセンヴァンノ,山田,芝,2000,良,338.6,13
13,202206000000 ,G3,2,4,ヴェールランス,藤岡佑,芝,2000,良,5.7,14
14,202206000000 ,G3,8,16,テラフォーミング,石川,芝,2000,良,159.8,15
15,202206000000 ,G3,5,9,オディロン,大野,芝,2000,良,333.3,16
0,202206000000 ,Other,4,6,ショウナンバービー,岩田康,芝,1200,良,34.3,1
1,202206000000 ,Other,1,1,ブロンズレッド,戸崎圭,芝,1200,良,10.3,2
2,202206000000 ,Other,7,11,ラストリージョ,柴田大,芝,1200,良,25.7,3
3,202206000000 ,Other,7,12,アップリバー,石橋脩,芝,1200,良,11.5,4
4,202206000000 ,Other,4,5,デルマカンノン,ルメー,芝,1200,良,3,5
5,202206000000 ,Other,8,14,ラングロワ,横山琉,芝,1200,良,51.2,6
6,202206000000 ,Other,5,7,ドクターデューン,菊沢,芝,1200,良,209.6,7
7,202206000000 ,Other,5,8,ユキノファラオ,大野,芝,1200,良,5.4,8
8,202206000000 ,Other,6,9,オシリスブレイン,菅原明,芝,1200,良,3.5,9
9,202206000000 ,Other,3,4,エレガンテレイナ,三浦,芝,1200,良,17.1,10
10,202206000000 ,Other,3,3,マジックバローズ,北村宏,芝,1200,良,52.8,11
11,202206000000 ,Other,6,10,スイーツマジック,斎藤,芝,1200,良,35.4,12
12,202206000000 ,Other,2,2,グリンデルヴァルト,和田竜,芝,1200,良,12.9,13
13,202206000000 ,Other,8,13,アーヒラ,杉原,芝,1200,良,241.7,14
0,202206000000 ,Other,6,12,サカエショウ,横山武,ダ,1200,良,2.6,1
1,202206000000 ,Other,3,6,キタノブレイド,武士沢,ダ,1200,良,8.3,2
2,202206000000 ,Other,1,2,ダルダヌス,ルメー,ダ,1200,良,2.7,3
3,202206000000 ,Other,2,4,キリシマタウン,永野,ダ,1200,良,23.8,4
4,202206000000 ,Other,8,15,カツノナインズ,岩部,ダ,1200,良,502.4,5
5,202206000000 ,Other,4,7,バオバブスピリット,戸崎圭,ダ,1200,良,15.9,6
6,202206000000 ,Other,2,3,サラフィエル,菊沢,ダ,1200,良,259.7,7
7,202206000000 ,Other,5,9,キュートハイカー,山田,ダ,1200,良,42,8
8,202206000000 ,Other,8,16,アーサーズウィーク,津村明,ダ,1200,良,19.1,9
9,202206000000 ,Other,5,10,ブラッドライン,Ｍデム,ダ,1200,良,15.6,10
10,202206000000 ,Other,1,1,エムアイリーズン,横山琉,ダ,1200,良,14.4,11
11,202206000000 ,Other,4,8,エコロデビル,大野,ダ,1200,良,16.8,12
12,202206000000 ,Other,6,11,ペイシャフラガール,丸田,ダ,1200,良,578,13
13,202206000000 ,Other,7,14,レディビートル,杉原,ダ,1200,良,361.1,14
14,202206000000 ,Other,7,13,ナランホ,木幡初,ダ,1200,良,654.4,15
15,202206000000 ,Other,3,5,ユーライクイット,石川,ダ,1200,良,323,16
0,202206000000 ,Other,2,2,イーサンバーニング,江田照,ダ,1800,良,5.4,1
1,202206000000 ,Other,5,7,ラインメッセージ,永野,ダ,1800,良,17.4,2
2,202206000000 ,Other,8,12,ブルーシグナル,小林脩,ダ,1800,良,52,3
3,202206000000 ,Other,4,5,ストームシャドウ,津村,ダ,1800,良,29.7,4
4,202206000000 ,Other,3,3,コパノキャスター,石川,ダ,1800,良,27.4,5
5,202206000000 ,Other,4,4,ウインダ,松岡,ダ,1800,良,21,6
6,202206000000 ,Other,8,13,ギンリン,山田,ダ,1800,良,742.5,7
7,202206000000 ,Other,5,6,ザッキング,横山武,ダ,1800,良,1.8,8
8,202206000000 ,Other,7,11,アクアスパーダ,大野,ダ,1800,良,578.7,9
9,202206000000 ,Other,1,1,トーセンタイタン,丸山,ダ,1800,良,12.4,10
10,202206000000 ,Other,7,10,ケイティマジック,菊沢,ダ,1800,良,4,11
11,202206000000 ,Other,6,8,ノアダイオウ,嶋田,ダ,1800,良,733.9,12
12,202206000000 ,Other,6,9,セキテイリュウビ,横山琉,ダ,1800,良,205.7,13
0,202206000000 ,Other,7,13,クールライズ,永野,ダ,1200,良,2.1,1
1,202206000000 ,Other,4,7,ライズザトーチ,嶋田,ダ,1200,良,50.6,2
2,202206000000 ,Other,1,2,デライトアゲン,野中悠,ダ,1200,良,13.9,3
3,202206000000 ,Other,5,10,フラッシュサンダー,小林脩,ダ,1200,良,27.2,4
4,202206000000 ,Other,2,4,ライトモティーフ,横山武,ダ,1200,良,5,5
5,202206000000 ,Other,1,1,プティアンジュ,木幡育,ダ,1200,良,45.9,6
6,202206000000 ,Other,8,16,キソー,武士沢,ダ,1200,良,16.3,7
7,202206000000 ,Other,6,12,ラブバラード,山田,ダ,1200,良,421.4,8
8,202206000000 ,Other,4,8,キリシマミッチー,大野,ダ,1200,良,61.8,9
9,202206000000 ,Other,6,11,カチグミ,横山琉,ダ,1200,良,47.5,10
10,202206000000 ,Other,7,14,マサハヤブッカーズ,ルメー,ダ,1200,良,3.6,11
11,202206000000 ,Other,8,15,ホーネット,津村,ダ,1200,良,242.8,12
12,202206000000 ,Other,5,9,コンエスペランサ,松岡,ダ,1200,良,101.5,13
13,202206000000 ,Other,3,5,フェルクアーサー,田辺,ダ,1200,良,29,14
14,202206000000 ,Other,2,3,ライクアパール,江田照,ダ,1200,良,178.5,15
15,202206000000 ,Other,3,6,オレノスゴワザ,岩部,ダ,1200,良,297.3,16
0,202206000000 ,Other,1,2,ジョイス,横山武,ダ,1800,良,1.7,1
1,202206000000 ,Other,5,9,ラートリー,宮崎,ダ,1800,良,33.1,2
2,202206000000 ,Other,1,1,アオカミ,大野,ダ,1800,良,8,3
3,202206000000 ,Other,7,14,サバンナキャット,黛,ダ,1800,良,115.8,4
4,202206000000 ,Other,8,15,デルマティターニア,吉田豊,ダ,1800,良,17.7,5
5,202206000000 ,Other,7,13,アイアコス,Ｍデム,ダ,1800,良,35.5,6
6,202206000000 ,Other,3,5,アルバダイヤー,永野,ダ,1800,良,24.9,7
7,202206000000 ,Other,2,4,ロードマグマ,石川,ダ,1800,良,47.8,8
8,202206000000 ,Other,4,8,ブエナスエルテ,津村,ダ,1800,良,5.9,9
9,202206000000 ,Other,2,3,イケメンプリンス,戸崎圭,ダ,1800,良,17.7,10
10,202206000000 ,Other,6,12,シゲルオオカミ,菊沢,ダ,1800,良,368.3,11
11,202206000000 ,Other,4,7,ダブルクロス,丸山,ダ,1800,良,220.3,12
12,202206000000 ,Other,6,11,アンダーレ,北村宏,ダ,1800,良,38.5,13
13,202206000000 ,Other,5,10,ミュークオーガス,横山琉,ダ,1800,良,107.8,14
14,202206000000 ,Other,8,16,アテンハピネス,松岡,ダ,1800,良,58,15
15,202206000000 ,Other,3,6,カーニバルマーチ,野中,ダ,1800,良,14,16
0,202206000000 ,Other,8,16,エスペラント,ルメー,芝,1600,良,1.6,1
1,202206000000 ,Other,5,9,レイヴンズコー,戸崎圭,芝,1600,良,9.8,2
2,202206000000 ,Other,1,2,キスアンドテル,Ｍデム,芝,1600,良,7.8,3
3,202206000000 ,Other,4,7,ルージュカルミア,北村宏,芝,1600,良,15.9,4
4,202206000000 ,Other,2,4,グランアリエル,石川,芝,1600,良,4.8,5
5,202206000000 ,Other,3,6,フィニッシュムーヴ,横山武,芝,1600,良,11.1,6
6,202206000000 ,Other,2,3,ジェノバフレイバー,丸田,芝,1600,良,89.4,7
7,202206000000 ,Other,5,10,マルヴァジーア,永野,芝,1600,良,117.9,8
8,202206000000 ,Other,8,15,ペイシャガルボ,武士沢,芝,1600,良,334.7,9
9,202206000000 ,Other,6,11,ツキニホエル,菊沢,芝,1600,良,645.8,10
10,202206000000 ,Other,4,8,シウラグランデ,柴田大,芝,1600,良,254.7,11
11,202206000000 ,Other,7,14,スカイシャイン,大野,芝,1600,良,198.5,12
12,202206000000 ,Other,6,12,コスモスフレ,横山琉,芝,1600,良,432.8,13
13,202206000000 ,Other,1,1,デルマダンタリアン,松岡,芝,1600,良,232.3,14
14,202206000000 ,Other,3,5,ヴィルトブローム,吉田豊,芝,1600,良,832,15
15,202206000000 ,Other,7,13,スールトウショウ,岩部,芝,1600,良,198,16
0,202206000000 ,Other,5,8,エンギダルマ,横山武,芝,2000,良,1.5,1
1,202206000000 ,Other,6,9,レッドミラージュ,ルメー,芝,2000,良,5.8,2
2,202206000000 ,Other,7,12,ロジスピード,Ｍデム,芝,2000,良,10.6,3
3,202206000000 ,Other,6,10,ヴァプンアート,武士沢,芝,2000,良,7.9,4
4,202206000000 ,Other,2,2,ノーティアス,大野,芝,2000,良,11.2,5
5,202206000000 ,Other,3,3,ラスティンボーイ,永野,芝,2000,良,59.5,6
6,202206000000 ,Other,8,13,ララパラプリュイ,戸崎圭,芝,2000,良,29.7,7
7,202206000000 ,Other,3,4,アースロマン,丸山,芝,2000,良,500.9,8
8,202206000000 ,Other,4,6,フィルクローバー,柴田大,芝,2000,良,27.6,9
9,202206000000 ,Other,4,5,シャンブレー,津村明,芝,2000,良,202.4,10
10,202206000000 ,Other,8,14,アルカンサス,吉田豊,芝,2000,良,132.5,11
11,202206000000 ,Other,5,7,フォーンリリー,丸田,芝,2000,良,662.7,12
12,202206000000 ,Other,7,11,ダイメイクロフネ,江田照,芝,2000,良,120.6,13
13,202206000000 ,Other,1,1,ジョウレン,木幡初,芝,2000,良,319.4,中止
0,202206000000 ,Other,6,12,アイヴォリードレス,ルメー,ダ,1200,良,1.5,1
1,202206000000 ,Other,4,8,リオンラファール,Ｍデム,ダ,1200,良,16.4,2
2,202206000000 ,Other,3,5,アーサーテソーロ,大野,ダ,1200,良,13.4,3
3,202206000000 ,Other,1,1,ペイシャカレン,江田照,ダ,1200,良,97.4,4
4,202206000000 ,Other,1,2,サンダップルド,横山武,ダ,1200,良,4.2,5
5,202206000000 ,Other,8,16,イカロス,横山琉,ダ,1200,良,31.6,6
6,202206000000 ,Other,2,4,スズカコテキタイ,岩部,ダ,1200,良,31.3,7
7,202206000000 ,Other,8,15,ダンスウィズジョイ,永野,ダ,1200,良,53.4,8
8,202206000000 ,Other,2,3,ベアグッジョブ,柴田大,ダ,1200,良,412.5,9
9,202206000000 ,Other,7,13,カブラヤジョウ,石川,ダ,1200,良,55.8,10
10,202206000000 ,Other,3,6,エムティゲラン,菊沢,ダ,1200,良,107.4,11
11,202206000000 ,Other,6,11,クリノメガミエース,黛,ダ,1200,良,199.8,12
12,202206000000 ,Other,7,14,スピードグラマー,木幡育,ダ,1200,良,19.9,13
13,202206000000 ,Other,4,7,モズゴールドメダル,小林脩,ダ,1200,良,42.2,14
14,202206000000 ,Other,5,9,マブセレナード,戸崎圭,ダ,1200,良,62.6,15
15,202206000000 ,Other,5,10,ケイティソルジャー,松岡,ダ,1200,良,53.4,16
0,202206000000 ,Other,8,13,クリーンドリーム,横山武,ダ,1800,良,5.4,1
1,202206000000 ,Other,8,14,ピュアジャッジ,北村宏,ダ,1800,良,11.2,2
2,202206000000 ,Other,7,11,ワカミヤクオーレ,戸崎圭,ダ,1800,良,3.6,3
3,202206000000 ,Other,6,10,ウインジョイフル,小林脩,ダ,1800,良,15.5,4
4,202206000000 ,Other,5,7,スレプトン,永野,ダ,1800,良,17.5,5
5,202206000000 ,Other,5,8,スズノイナズマ,丸山,ダ,1800,良,20.7,6
6,202206000000 ,Other,4,5,アメリカンエール,吉田豊,ダ,1800,良,85.9,7
7,202206000000 ,Other,3,4,ナイトフローリック,ルメー,ダ,1800,良,3.7,8
8,202206000000 ,Other,3,3,サルーテ,大野,ダ,1800,良,309.3,9
9,202206000000 ,Other,6,9,ジンフラッシュ,武士沢,ダ,1800,良,15.6,10
10,202206000000 ,Other,4,6,コズミックマインド,Ｍ．デ,ダ,1800,良,5.8,11
11,202206000000 ,Other,7,12,カガジャスティス,江田照,ダ,1800,良,72.4,12
12,202206000000 ,Other,2,2,ヴォーグマチネ,津村,ダ,1800,良,462.5,13
13,202206000000 ,Other,1,1,ユーアーマイソウル,杉原,ダ,1800,良,568,14
0,202206000000 ,Other,5,5,スパイラルノヴァ,Ｍデム,芝,1800,良,3.2,1
1,202206000000 ,Other,1,1,ガンダルフ,ルメー,芝,1800,良,2.2,2
2,202206000000 ,Other,6,6,アオイゴールド,黛,芝,1800,良,14.4,3
3,202206000000 ,Other,3,3,ハローユニコーン,大野,芝,1800,良,101.2,4
4,202206000000 ,Other,2,2,バルドルブレイン,田辺,芝,1800,良,29.1,5
5,202206000000 ,Other,7,7,ネバーゴーンアウト,杉原,芝,1800,良,197.6,6
6,202206000000 ,Other,4,4,ホウオウサミット,戸崎圭,芝,1800,良,2.6,中止
0,202206000000 ,Other,8,13,コーラスケイト,ルメー,ダ,1800,良,4.4,1
1,202206000000 ,Other,5,6,ブルーカルセドニー,横山武,ダ,1800,良,2.5,2
2,202206000000 ,Other,4,4,ヴァシリエフスキー,戸崎圭,ダ,1800,良,3,3
3,202206000000 ,Other,7,11,アラゴナイト,杉原,ダ,1800,良,16.3,4
4,202206000000 ,Other,8,12,アドアステラ,柴田大,ダ,1800,良,19.5,5
5,202206000000 ,Other,5,7,ジュールサイクル,Ｍデム,ダ,1800,良,12.6,6
